site_id,vendor_id,site_region_Midwest,site_region_Northeast,site_region_South,site_region_West,site_ehr_Curve,site_ehr_Dentrix,site_ehr_Eaglesoft,site_ehr_OpenDental,site_ehr_Other,site_revenue_category,site_annual_revenue_normalized,site_tenure_months,vendor_category_Clearinghouse,vendor_category_IT_MSP,vendor_category_Lab,vendor_category_RCM,vendor_category_Scheduling,vendor_category_Supplies,vendor_category_Telephony,vendor_tier,vendor_monthly_price_normalized,vendor_dso_readiness_score,vendor_integration_count_total,vendor_integration_count_full_api,vendor_integration_count_partial_csv,integration_quality,peer_adoption_count_12m,months_since_last_switch_category,site_days_ar_trend_6m,site_denial_rate_trend_6m,label
S061,V010,False,False,True,False,False,False,False,True,False,1,0.3014559894109861,65,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,0.2320000000000004,0.25999999999999995,0
S091,V004,False,True,False,False,False,True,False,False,False,0,0.26505625413633355,72,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,73,0.8829999999999999,0.18800000000000014,0
S007,V013,False,True,False,False,False,False,False,True,False,0,0.2898742554599603,71,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,73,0.0889999999999998,0.14500000000000007,0
S022,V017,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,73,0.31499999999999984,-0.032999999999999946,0
S067,V011,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,1.4550000000000012,0.176,0
S007,V015,False,True,False,False,False,False,False,True,False,0,0.2898742554599603,71,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,0.0889999999999998,0.14500000000000007,0
S068,V009,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,73,1.3520000000000003,0.0740000000000001,0
S005,V010,False,True,False,False,False,False,False,False,True,0,0.10919920582395765,65,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,-0.3500000000000001,0.17399999999999993,0
S034,V003,True,False,False,False,False,True,False,False,False,0,0.2031767041694242,67,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,73,0.2550000000000001,-0.02999999999999997,0
S035,V017,True,False,False,False,False,False,False,False,True,2,0.8226340172071476,70,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,1,0,73,0.6449999999999996,0.13200000000000003,0
S072,V001,False,True,False,False,False,True,False,False,False,1,0.5397088021178028,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,17,0.40600000000000014,-0.12300000000000004,0
S037,V014,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,1,73,1.252,0.141,0
S083,V018,False,False,True,False,False,False,False,False,True,2,0.7223692918596956,68,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,-0.2640000000000003,0.1,0
S001,V004,False,False,True,False,False,True,False,False,False,1,0.4169424222369292,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,1,61,0.9320000000000008,-0.05799999999999992,0
S036,V015,True,False,False,False,False,True,False,False,False,0,0.17902051621442752,64,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,0.009000000000000345,0.14799999999999988,0
S008,V002,True,False,False,False,False,False,True,False,False,2,0.599272005294507,65,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,10,-0.1880000000000005,-0.05100000000000018,0
S083,V011,False,False,True,False,False,False,False,False,True,2,0.7223692918596956,68,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,-0.2640000000000003,0.1,0
S088,V012,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,73,-1.5630000000000002,-0.398,0
S097,V006,False,False,True,False,False,False,True,False,False,1,0.543017868960953,63,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,0,73,1.0250000000000001,-0.11699999999999995,0
S057,V019,False,True,False,False,False,False,True,False,False,1,0.46558570483123757,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.032000000000000674,0.12599999999999997,0
S082,V017,False,False,False,True,False,True,False,False,False,2,0.5893448047650562,68,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,73,0.11499999999999992,-0.13699999999999998,0
S024,V007,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,73,0.0010000000000004664,0.029999999999999985,0
S099,V014,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,73,0.8770000000000001,0.05200000000000012,0
S046,V014,False,False,False,True,False,True,False,False,False,1,0.299801455989411,61,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,1,73,1.357,-0.15500000000000005,0
S050,V010,False,True,False,False,False,True,False,False,False,1,0.5519523494374586,62,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,0.0,0.06000000000000005,0
S070,V019,True,False,False,False,False,False,False,True,False,1,0.3064195896757114,69,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.5570000000000004,0.04699999999999998,0
S088,V005,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,0,2,-1.5630000000000002,-0.398,0
S094,V002,False,False,True,False,False,False,True,False,False,0,0.20747849106551952,68,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,0.44500000000000034,0.295,0
S047,V006,False,False,True,False,False,False,True,False,False,1,0.42190602250165454,67,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,0,52,0.5329999999999996,-0.134,0
S014,V007,False,True,False,False,True,False,False,False,False,1,0.34513567174056914,70,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,0,73,0.8130000000000003,0.023000000000000048,0
S015,V013,False,True,False,False,False,False,True,False,False,1,0.32064857710125744,64,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,68,-0.12799999999999978,0.07499999999999991,0
S058,V007,False,True,False,False,False,False,True,False,False,0,0.29616148246194574,64,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,15,0.8360000000000001,0.20199999999999999,0
S078,V010,False,True,False,False,False,False,False,True,False,1,0.3692918596955658,65,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,0.9030000000000001,0.29599999999999993,0
S015,V015,False,True,False,False,False,False,True,False,False,1,0.32064857710125744,64,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,-0.12799999999999978,0.07499999999999991,0
S079,V008,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,73,-0.07500000000000001,0.15899999999999995,0
S084,V017,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,73,0.5269999999999999,0.029999999999999964,0
S044,V014,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,0,73,-0.03399999999999994,0.15,0
S090,V002,False,False,True,False,False,True,False,False,False,1,0.5360688285903376,65,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,0.273,0.10899999999999986,0
S021,V009,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,73,1.0119999999999996,-0.04700000000000008,0
S086,V007,False,False,True,False,False,False,True,False,False,1,0.3497683653209795,72,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,73,0.16500000000000023,0.08800000000000008,0
S042,V003,False,False,True,False,False,True,False,False,False,1,0.4099933818663137,61,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,73,0.0,0.04499999999999998,0
S007,V016,False,True,False,False,False,False,False,True,False,0,0.2898742554599603,71,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,0,73,0.0889999999999998,0.14500000000000007,0
S051,V006,True,False,False,False,False,False,False,False,True,2,0.8077432164129715,69,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,73,0.5589999999999996,0.03999999999999993,0
S081,V009,True,False,False,False,False,True,False,False,False,2,0.5923229649238915,62,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,73,0.26899999999999974,0.028999999999999995,0
S026,V020,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.6150000000000002,0.272,0
S078,V020,False,True,False,False,False,False,False,True,False,1,0.3692918596955658,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.9030000000000001,0.29599999999999993,0
S085,V001,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,58,-0.059000000000000066,0.11099999999999995,0
S074,V004,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,73,-0.38500000000000034,0.1039999999999999,0
S020,V003,False,False,True,False,False,False,False,True,False,2,0.6158173395102581,62,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,18,1.059,0.11100000000000003,0
S033,V016,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,0,73,0.18199999999999966,0.11600000000000012,0
S039,V008,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,73,-0.012999999999999675,0.184,0
S065,V011,False,False,True,False,False,True,False,False,False,2,0.6111846459298478,62,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,0.8620000000000012,0.08000000000000007,0
S017,V004,False,False,True,False,True,False,False,False,False,2,0.8659827928524156,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,73,0.6329999999999998,0.112,0
S030,V020,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,24,1.415,0.20700000000000002,0
S080,V012,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,73,0.07699999999999994,0.19500000000000003,0
S079,V012,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,73,-0.07500000000000001,0.15899999999999995,0
S064,V005,False,False,True,False,False,False,False,True,False,0,0.28491065519523495,66,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,0,73,-0.06999999999999992,0.015000000000000027,0
S029,V006,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,73,0.4200000000000002,0.08200000000000002,0
S028,V001,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,0.6790000000000005,0.04199999999999993,0
S098,V002,False,False,True,False,True,False,False,False,False,1,0.5440105890138981,70,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,1.4409999999999998,0.229,0
S016,V001,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,-0.06899999999999953,-0.012999999999999977,0
S037,V018,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,1.252,0.141,0
S080,V005,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,0,73,0.07699999999999994,0.19500000000000003,0
S003,V010,False,False,False,True,False,True,False,False,False,2,1.0,71,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,7,0.3679999999999996,0.14099999999999993,0
S079,V005,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,0,73,-0.07500000000000001,0.15899999999999995,0
S039,V012,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,73,-0.012999999999999675,0.184,0
S018,V005,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,0,73,0.4760000000000002,0.18,0
S037,V011,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,61,1.252,0.141,0
S087,V014,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,73,0.17100000000000035,0.15600000000000017,0
S043,V010,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,30,0.6820000000000002,0.047,0
S099,V018,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,30,0.8770000000000001,0.05200000000000012,0
S045,V001,False,False,True,False,False,True,False,False,False,1,0.4483785572468564,72,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,-0.1310000000000009,0.027999999999999914,0
S003,V020,False,False,False,True,False,True,False,False,False,2,1.0,71,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.3679999999999996,0.14099999999999993,0
S046,V018,False,False,False,True,False,True,False,False,False,1,0.299801455989411,61,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,1.357,-0.15500000000000005,0
S082,V005,False,False,False,True,False,True,False,False,False,2,0.5893448047650562,68,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,0,73,0.11499999999999992,-0.13699999999999998,0
S004,V010,False,False,True,False,False,False,False,True,False,1,0.5453342157511581,62,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,1.34,-0.09799999999999993,0
S033,V008,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,73,0.18199999999999966,0.11600000000000012,0
S039,V005,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,0,73,-0.012999999999999675,0.184,0
S027,V006,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,73,0.31800000000000006,0.3960000000000001,0
S031,V019,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.10199999999999994,-0.0340000000000001,0
S041,V004,False,True,False,False,False,False,False,False,True,2,0.6819986763732627,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,36,-0.2919999999999994,-0.10200000000000012,0
S099,V011,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,1,73,0.8770000000000001,0.05200000000000012,0
S043,V020,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.6820000000000002,0.047,0
S056,V019,True,False,False,False,False,True,False,False,False,1,0.5344142951687624,66,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,73,0.9889999999999997,-0.01600000000000004,0
S023,V010,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,0.538,0.07199999999999998,0
S046,V011,False,False,False,True,False,True,False,False,False,1,0.299801455989411,61,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,1.357,-0.15500000000000005,0
S006,V003,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,23,0.1830000000000001,0.10799999999999989,0
S044,V018,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,-0.03399999999999994,0.15,0
S053,V014,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,0,73,0.02800000000000081,0.07699999999999997,0
S054,V004,True,False,False,False,False,False,False,True,False,0,0.1171409662475182,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,73,-0.2819999999999994,-0.031000000000000066,0
S059,V001,False,True,False,False,False,True,False,False,False,1,0.3682991396426208,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,0.14200000000000015,0.13800000000000007,0
S033,V012,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,57,0.18199999999999966,0.11600000000000012,0
S042,V007,False,False,True,False,False,True,False,False,False,1,0.4099933818663137,61,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,21,0.0,0.04499999999999998,0
S060,V001,False,False,True,False,False,False,True,False,False,1,0.31767041694242226,71,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,3,1.1310000000000007,0.1339999999999999,0
S044,V011,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,-0.03399999999999994,0.15,0
S072,V019,False,True,False,False,False,True,False,False,False,1,0.5397088021178028,63,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.40600000000000014,-0.12300000000000004,0
S020,V007,False,False,True,False,False,False,False,True,False,2,0.6158173395102581,62,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,73,1.059,0.11100000000000003,0
S091,V015,False,True,False,False,False,True,False,False,False,0,0.26505625413633355,72,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,0.8829999999999999,0.18800000000000014,0
S052,V009,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,73,0.5550000000000002,0.04299999999999997,0
S012,V020,True,False,False,False,False,True,False,False,False,2,0.6025810721376572,64,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,73,0.6529999999999999,0.11299999999999998,0
S061,V002,False,False,True,False,False,False,False,True,False,1,0.3014559894109861,65,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,0.2320000000000004,0.25999999999999995,0
S066,V015,False,False,True,False,True,False,False,False,False,1,0.47121111846459296,64,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,0.4109999999999998,0.07399999999999987,0
S010,V006,False,False,False,True,False,True,False,False,False,1,0.385837193911317,71,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,0,73,0.7040000000000006,0.15099999999999977,0
S033,V005,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,0,73,0.18199999999999966,0.11600000000000012,0
S009,V013,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,73,1.3250000000000004,-0.01900000000000005,0
S005,V002,False,True,False,False,False,False,False,False,True,0,0.10919920582395765,65,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,25,-0.3500000000000001,0.17399999999999993,0
S048,V019,False,False,True,False,False,False,False,True,False,1,0.33620119126406356,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,53,0.954,-0.15600000000000014,0
S001,V015,False,False,True,False,False,True,False,False,False,1,0.4169424222369292,65,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,0.9320000000000008,-0.05799999999999992,0
S025,V004,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,1,73,1.2570000000000003,0.012000000000000094,0
S022,V014,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,73,0.31499999999999984,-0.032999999999999946,0
S065,V006,False,False,True,False,False,True,False,False,False,2,0.6111846459298478,62,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,0,73,0.8620000000000012,0.08000000000000007,0
S088,V003,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,73,-1.5630000000000002,-0.398,0
S087,V018,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,0.17100000000000035,0.15600000000000017,0
S055,V009,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,73,0.2629999999999998,0.06599999999999992,0
S057,V002,False,True,False,False,False,False,True,False,False,1,0.46558570483123757,61,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,0.032000000000000674,0.12599999999999997,0
S100,V010,False,True,False,False,False,False,True,False,False,0,0.25314361350099274,72,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,73,0.4559999999999994,0.21599999999999972,0
S032,V004,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,73,1.9869999999999999,0.29899999999999993,0
S050,V002,False,True,False,False,False,True,False,False,False,1,0.5519523494374586,62,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,73,0.0,0.06000000000000005,0
S067,V001,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,1.4550000000000012,0.176,0
S086,V001,False,False,True,False,False,False,True,False,False,1,0.3497683653209795,72,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,0.16500000000000023,0.08800000000000008,0
S068,V008,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,73,1.3520000000000003,0.0740000000000001,0
S087,V011,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,0.17100000000000035,0.15600000000000017,0
S047,V020,False,False,True,False,False,False,True,False,False,1,0.42190602250165454,67,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.5329999999999996,-0.134,0
S049,V009,False,False,True,False,False,True,False,False,False,1,0.4305095962938451,61,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,73,0.5199999999999992,-0.07100000000000008,0
S021,V017,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,73,1.0119999999999996,-0.04700000000000008,0
S063,V008,True,False,False,False,False,False,True,False,False,1,0.48213103904698873,71,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,73,1.4580000000000002,-0.04300000000000001,0
S100,V020,False,True,False,False,False,False,True,False,False,0,0.25314361350099274,72,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,0.4559999999999994,0.21599999999999972,0
S006,V007,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,44,0.1830000000000001,0.10799999999999989,0
S037,V006,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,73,1.252,0.141,0
S081,V017,True,False,False,False,False,True,False,False,False,2,0.5923229649238915,62,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,1,73,0.26899999999999974,0.028999999999999995,0
S002,V014,True,False,False,False,False,False,True,False,False,0,0.2915287888815354,72,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,73,0.6090000000000002,0.06499999999999992,0
S009,V016,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,0,73,1.3250000000000004,-0.01900000000000005,0
S095,V001,False,False,False,True,False,True,False,False,False,2,0.6803441429516877,71,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,0.5370000000000001,0.08200000000000002,0
S074,V013,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,73,-0.38500000000000034,0.1039999999999999,0
S074,V015,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,73,-0.38500000000000034,0.1039999999999999,0
S017,V013,False,False,True,False,True,False,False,False,False,2,0.8659827928524156,69,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,73,0.6329999999999998,0.112,0
S076,V018,False,False,False,True,False,True,False,False,False,1,0.3011250827266711,67,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,73,-0.48800000000000027,0.07299999999999997,0
S068,V012,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,73,1.3520000000000003,0.0740000000000001,0
S084,V014,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,73,0.5269999999999999,0.029999999999999964,0
S092,V009,False,False,False,True,True,False,False,False,False,2,0.9808074123097287,72,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,73,0.4800000000000005,0.2140000000000001,0
S034,V001,True,False,False,False,False,True,False,False,False,0,0.2031767041694242,67,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,73,0.2550000000000001,-0.02999999999999997,0
S053,V011,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,73,0.02800000000000081,0.07699999999999997,0
S016,V019,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,73,-0.06899999999999953,-0.012999999999999977,0
S046,V006,False,False,False,True,False,True,False,False,False,1,0.299801455989411,61,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,0,31,1.357,-0.15500000000000005,0
S063,V012,True,False,False,False,False,False,True,False,False,1,0.48213103904698873,71,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,16,1.4580000000000002,-0.04300000000000001,0
